index	species	genome build	chromosome	start	end	element #	any activity
1924	>Mouse	mm9	chr12	100576830	100579481	 element 12 	 positive  
1925	>Mouse	mm9	chr15	13321649	13325391	 element 13 	 positive  
1926	>Mouse	mm9	chr13	59191545	59195519	 element 14 	 positive  
1927	>Mouse	mm9	chr18	33711719	33714035	 element 15 	 positive  
1928	>Mouse	mm9	chr12	45503506	45506757	 element 16 	 positive  
1929	>Mouse	mm9	chr15	99637507	99640125	 element 17 	 positive  
1930	>Mouse	mm9	chr18	75661251	75665484	 element 18 	 positive  
1931	>Mouse	mm9	chr3	87942027	87944987	 element 19 	 negative 
1932	>Mouse	mm9	chr6	141243328	141244503	 element 20 	 negative 
1933	>Mouse	mm9	chr8	87252801	87256604	 element 21 	 positive  
1934	>Mouse	mm9	chr2	167667874	167671154	 element 22 	 negative 
1935	>Mouse	mm9	chr4	134761760	134763122	 element 23 	 negative 
1936	>Mouse	mm9	chr1	183186068	183189794	 element 24 	 negative 
1937	>Mouse	mm9	chr8	83024964	83025814	 element 25 	 negative 
1938	>Mouse	mm9	chr17	11278590	11281146	 element 26 	 negative 
1939	>Mouse	mm9	chr4	57555251	57559225	 element 27 	 positive  
1940	>Mouse	mm9	chr2	4260704	4262503	 element 28 	 positive  
1941	>Mouse	mm9	chr9	61448651	61451473	 element 29 	 positive  
1942	>Mouse	mm9	chr2	11986812	11989646	 element 30 	 positive  
1943	>Mouse	mm9	chr15	36981927	36984792	 element 31 	 negative 
1944	>Mouse	mm9	chr18	83057021	83060252	 element 33 	 negative 
1945	>Mouse	mm9	chr5	78712411	78714500	 element 34 	 positive  
1946	>Mouse	mm9	chr18	61768056	61770754	 element 36 	 positive  
1947	>Mouse	mm9	chr2	174682050	174686081	 element 38 	 positive  
1948	>Mouse	mm9	chr5	93560103	93564752	 element 39 	 positive  
1949	>Mouse	mm9	chr8	105601137	105602891	 element 40 	 positive  
1950	>Mouse	mm9	chr13	3740315	3743791	 element 41 	 positive  
1951	>Mouse	mm9	chr5	19584950	19588606	 element 43 	 positive  
1952	>Mouse	mm9	chr13	112743108	112745779	 element 45 	 positive  
1953	>Mouse	mm9	chr10	24213069	24214748	 element 46 	 negative 
1954	>Mouse	mm9	chr7	149754817	149759817	 element 47 	 positive  
1955	>Mouse	mm9	chr6	52392611	52394523	 element 48 	 positive  
1956	>Mouse	mm9	chr5	5007239	5009906	 element 49 	 positive  
1957	>Mouse	mm9	chr7	149737471	149740718	 element 50 	 positive  
1958	>Mouse	mm9	chr11	53870165	53872917	 element 51 	 positive  
1959	>Mouse	mm9	chr10	85756972	85760162	 element 52 	 positive  
1960	>Mouse	mm9	chr9	45926332	45929629	 element 54 	 negative 
1961	>Mouse	mm9	chr2	71256536	71260128	 element 55 	 positive  
1962	>Mouse	mm9	chr4	82561277	82564175	 element 56 	 positive  
1963	>Mouse	mm9	chr11	26389088	26391733	 element 57 	 positive  
1964	>Mouse	mm9	chr2	154875826	154877830	 element 59 	 negative 
1965	>Mouse	mm9	chr6	98062388	98064826	 element 60 	 positive  
1966	>Mouse	mm9	chr8	102074407	102075413	 element 61 	 negative 
1967	>Mouse	mm9	chr11	62796906	62800452	 element 62 	 positive  
1968	>Mouse	mm9	chr19	53790059	53791936	 element 64 	 positive  
1969	>Mouse	mm9	chr10	58905508	58907081	 element 65 	 negative 
1970	>Mouse	mm9	chr11	65022357	65023959	 element 67 	 positive  
1971	>Mouse	mm9	chr13	73435722	73437761	 element 68 	 positive  
1972	>Mouse	mm9	chr9	63892591	63894756	 element 69 	 positive  
1973	>Mouse	mm9	chr8	35014293	35017541	 element 70 	 positive  
1974	>Mouse	mm9	chr8	97950408	97952214	 element 71 	 positive  
1975	>Mouse	mm9	chr3	151966087	151968814	 element 72 	 positive  
1976	>Mouse	mm9	chr15	62897257	62899166	 element 73 	 positive  
1977	>Mouse	mm9	chr10	56698914	56701622	 element 74 	 positive  
1978	>Mouse	mm9	chr2	172687463	172689668	 element 75 	 positive  
1979	>Mouse	mm9	chr18	33450904	33453872	 element 76 	 positive  
1980	>Mouse	mm9	chr5	122542227	122544777	 element 77 	 positive  
1981	>Mouse	mm9	chr12	84173382	84175400	 element 78 	 positive  
1982	>Mouse	mm9	chr7	119441339	119442936	 element 79 	 positive  
1983	>Mouse	mm9	chr4	131631431	131635142	 element 80 	 positive  
1984	>Mouse	mm9	chr17	29570606	29572303	 element 81 	 positive  
1985	>Mouse	mm9	chr17	73371503	73373491	 element 82 	 positive  
1986	>Mouse	mm9	chr15	83469258	83471148	 element 84 	 positive  
1987	>Mouse	mm9	chr11	65462408	65465145	 element 85 	 positive  
1988	>Mouse	mm9	chr3	20044305	20045900	 element 86 	 positive  
1989	>Mouse	mm9	chr10	44948419	44951592	 element 87 	 positive  
1990	>Mouse	mm9	chr1	59009748	59013257	 element 88 	 negative 
1991	>Mouse	mm9	chr17	12982583	12985936	 element 89 	 positive  
1992	>Mouse	mm9	chr17	35856798	35858730	 element 90 	 positive  
1993	>Mouse	mm9	chr15	84047967	84051143	 element 91 	 positive  
1994	>Mouse	mm9	chr2	172860299	172862341	 element 92 	 positive  
1995	>Mouse	mm9	chr3	101865977	101867575	 element 93 	 negative 
1996	>Mouse	mm9	chr6	122342623	122346341	 element 94 	 positive  
1997	>Mouse	mm9	chr11	32150452	32152344	 element 95 	 negative 
1998	>Mouse	mm9	chr3	100241120	100244013	 element 97 	 negative 
1999	>Mouse	mm9	chr8	122894800	122896576	 element 99 	 positive  
2000	>Mouse	mm9	chr9	66888473	66891328	 element 100 	 positive  
2001	>Mouse	mm9	chr11	32145270	32146411	 element 101 	 positive  
2002	>Mouse	mm9	chr11	46014860	46016769	 element 102 	 positive  
2003	>Mouse	mm9	chr12	12185902	12186724	 element 103 	 positive  
2004	>Mouse	mm9	chr15	66655863	66658724	 element 104 	 positive  
2005	>Mouse	mm9	chr15	66973595	66975198	 element 105 	 negative 
2006	>Mouse	mm9	chr15	76867070	76869194	 element 106 	 positive  
2007	>Mouse	mm9	chr16	92427698	92430376	 element 107 	 positive  
2008	>Mouse	mm9	chr17	7472842	7474317	 element 108 	 positive  
2009	>Mouse	mm9	chr18	57056572	57058645	 element 109 	 positive  
2010	>Mouse	mm9	chr1	189731408	189732935	 element 111 	 positive  
2011	>Mouse	mm9	chr1	135445890	135447463	 element 112 	 negative 
2012	>Mouse	mm9	chr16	92340745	92342262	 element 113 	 positive  
2013	>Mouse	mm9	chr10	14183470	14184368	 element 116 	 positive  
2014	>Mouse	mm9	chr1	191011153	191012480	 element 119 	 positive  
2015	>Mouse	mm9	chr12	70858396	70860249	 element 122 	 positive  
2016	>Mouse	mm9	chr6	72165180	72168822	 element 123 	 positive  
2017	>Mouse	mm9	chr11	86399698	86401331	 element 127 	 positive  
2018	>Mouse	mm9	chr4	13758569	13761157	 element 129 	 negative 
2019	>Mouse	mm9	chr9	24691516	24694512	 element 130 	 positive  
2020	>Mouse	mm9	chr5	132705022	132706230	 element 131 	 positive  
2021	>Mouse	mm9	chr13	46666689	46669718	 element 132 	 positive  
2022	>Mouse	mm9	chr11	57464180	57466246	 element 133 	 negative 
2023	>Mouse	mm9	chr1	185865149	185866641	 element 134 	 positive  
2024	>Mouse	mm9	chr5	32368077	32369545	 element 135 	 negative 
2025	>Mouse	mm9	chr8	28216799	28218903	 element 136 	 positive  
2026	>Mouse	mm9	chr18	11371312	11374453	 element 138 	 positive  
2027	>Mouse	mm9	chr5	74757294	74759586	 element 139 	 positive  
2028	>Mouse	mm9	chr10	20204708	20208573	 element 140 	 positive  
2029	>Mouse	mm9	chr11	95217123	95219510	 element 142 	 negative 
2030	>Mouse	mm9	chr3	104400858	104404522	 element 143 	 positive  
2031	>Mouse	mm9	chr5	120585787	120586943	 element 144 	 positive  
2032	>Mouse	mm9	chr4	120064208	120066551	 element 145 	 positive  
2033	>Mouse	mm9	chr11	77235971	77237943	 element 146 	 positive  
2034	>Mouse	mm9	chr1	67841503	67843038	 element 148 	 positive  
2035	>Mouse	mm9	chr8	127740943	127743751	 element 149 	 positive  
2036	>Mouse	mm9	chr8	33052477	33055465	 element 151 	 positive  
2037	>Mouse	mm9	chr18	80526858	80529100	 element 152 	 positive  
2038	>Mouse	mm9	chr1	155880986	155881987	 element 153 	 negative 
2039	>Mouse	mm9	chr11	11856745	11857746	 element 154 	 positive  
2040	>Mouse	mm9	chr17	12396817	12398613	 element 156 	 positive  
2041	>Mouse	mm9	chr2	38390575	38392603	 element 160 	 negative 
2042	>Mouse	mm9	chr2	152643108	152643933	 element 161 	 negative 
2043	>Mouse	mm9	chr3	60406133	60407586	 element 163 	 negative 
2044	>Mouse	mm9	chr3	100286276	100286861	 element 164 	 negative 
2045	>Mouse	mm9	chr4	118691756	118692681	 element 165 	 positive  
2046	>Mouse	mm9	chr6	120124252	120125226	 element 168 	 negative 
2047	>Mouse	mm9	chr7	87589954	87591386	 element 169 	 positive  
2048	>Mouse	mm9	chr7	87933824	87935070	 element 170 	 positive  
2049	>Mouse	mm9	chr8	80511214	80513034	 element 172 	 positive  
2050	>Mouse	mm9	chr18	78532521	78533281	 element 173 	 positive  
2051	>Mouse	mm9	chr7	132907561	132908867	 element 174 	 positive  
2052	>Mouse	mm9	chr11	11861859	11862624	 element 178 	 positive  
2053	>Mouse	mm9	chr13	34919435	34920768	 element 180 	 positive  
2054	>Mouse	mm9	chr14	69922497	69923744	 element 181 	 negative 
2055	>Mouse	mm9	chr2	113949124	113949618	 element 182 	 positive  
2056	>Mouse	mm9	chr7	150297965	150298873	 element 183 	 positive  
2057	>Mouse	mm9	chr5	20834972	20836929	 element 186 	 positive  
2058	>Mouse	mm9	chr5	93056779	93057403	 element 187 	 positive  
2059	>Mouse	mm9	chr9	70682343	70683041	 element 190 	 positive  
2060	>Mouse	mm9	chr15	79153984	79154542	 element 191 	 negative 
2061	>Mouse	mm9	chr13	41738581	41740052	 element 192 	 positive  
2062	>Mouse	mm9	chr13	43291289	43292448	 element 193 	 negative 
2063	>Mouse	mm9	chr2	31983250	31984106	 element 194 	 positive  
2064	>Mouse	mm9	chr19	46692988	46694228	 element 195 	 negative 
2065	>Mouse	mm9	chr8	122815912	122818693	 element 196 	 positive  
2066	>Mouse	mm9	chr10	80236556	80237744	 element 200 	 positive  
2067	>Mouse	mm9	chr11	57775642	57776645	 element 201 	 negative 
2068	>Mouse	mm9	chr9	62262456	62263484	 element 210 	 positive  
2069	>Mouse	mm9	chr9	62956042	62958045	 element 211 	 negative 
2070	>Mouse	mm9	chr11	68436977	68437676	 element 213 	 positive  
2071	>Mouse	mm9	chr14	69935881	69937057	 element 215 	 negative 
2072	>Mouse	mm9	chr18	76381562	76382380	 element 218 	 negative 
2073	>Mouse	mm9	chr14	26344109	26346044	 element 223 	 negative 
2074	>Mouse	mm9	chr11	45618819	45619547	 element 224 	 negative 
2075	>Mouse	mm9	chr10	43465944	43466484	 element 228 	 positive  
2076	>Mouse	mm9	chr13	42353470	42354420	 element 235 	 positive  
2077	>Mouse	mm9	chr8	80525507	80526411	 element 236 	 negative 
2078	>Mouse	mm9	chr2	32763799	32765044	 element 238 	 negative 
2079	>Mouse	mm9	chr8	123694003	123695039	 element 241 	 positive  
2080	>Mouse	mm9	chr6	99201421	99202233	 element 242 	 negative 
2081	>Mouse	mm9	chr17	48575655	48577860	 element 243 	 positive  
2082	>Mouse	mm9	chr14	63681001	63681903	 element 244 	 positive  
2083	>Mouse	mm9	chr14	63986626	63988682	 element 245 	 positive  
2084	>Mouse	mm9	chr6	117229227	117230427	 element 247 	 positive  
2085	>Mouse	mm9	chr3	98658974	98659553	 element 250 	 negative 
2086	>Mouse	mm9	chr9	47184595	47185443	 element 251 	 positive  
2087	>Mouse	mm9	chr17	43466537	43467169	 element 252 	 negative 
2088	>Mouse	mm9	chr5	38900507	38901138	 element 253 	 positive  
2089	>Mouse	mm9	chr2	115788221	115789276	 element 255 	 negative 
2090	>Mouse	mm9	chr6	136415765	136418198	 element 256 	 negative 
2091	>Mouse	mm9	chr18	75662017	75663321	 element 257 	 positive  
2092	>Mouse	mm9	chr12	86795350	86797239	 element 260 	 positive  
2093	>Mouse	mm9	chr4	57858433	57860639	 element 261 	 positive  
2094	>Mouse	mm9	chr7	111007150	111008395	 element 263 	 negative 
2095	>Mouse	mm9	chr11	87235852	87237215	 element 264 	 positive  
2096	>Mouse	mm9	chr13	28809515	28811310	 element 265 	 positive  
2097	>Mouse	mm9	chr16	34049726	34050766	 element 268 	 positive  
2098	>Mouse	mm9	chr19	21348574	21349333	 element 269 	 positive  
2099	>Mouse	mm9	chr2	17967860	17968682	 element 270 	 negative 
2100	>Mouse	mm9	chr2	152224827	152225462	 element 271 	 positive  
2101	>Mouse	mm9	chr1	92142824	92144268	 element 275 	 negative 
2102	>Mouse	mm9	chr17	49830106	49831273	 element 276 	 positive  
2103	>Mouse	mm9	chr4	66555426	66556324	 element 279 	 positive  
2104	>Mouse	mm9	chr10	94028461	94028916	 element 280 	 positive  
2105	>Mouse	mm9	chr2	124745809	124746462	 element 281 	 negative 
2106	>Mouse	mm9	chr2	59666830	59667418	 element 282 	 positive  
2107	>Mouse	mm9	chr9	62979394	62981242	 element 285 	 negative 
2108	>Mouse	mm9	chr2	172256034	172256864	 element 286 	 negative 
2109	>Mouse	mm9	chr7	16990095	16991760	 element 289 	 negative 
2110	>Mouse	mm9	chr18	32701598	32702895	 element 291 	 positive  
2111	>Mouse	mm9	chr12	53329835	53330413	 element 292 	 positive  
2112	>Mouse	mm9	chr12	72328279	72329463	 element 295 	 negative 
2113	>Mouse	mm9	chr12	90222342	90223370	 element 296 	 positive  
2114	>Mouse	mm9	chr2	145714047	145714492	 element 300 	 negative 
2115	>Mouse	mm9	chr9	103581439	103581987	 element 303 	 positive  
2116	>Mouse	mm9	chr18	68218430	68219367	 element 304 	 positive  
2117	>Mouse	mm9	chr5	115716995	115717570	 element 307 	 negative 
2118	>Mouse	mm9	chr4	94984220	94985425	 element 308 	 positive  
2119	>Mouse	mm9	chr3	145627063	145627893	 element 311 	 positive  
2120	>Mouse	mm9	chr10	96170954	96171491	 element 313 	 positive  
2121	>Mouse	mm9	chr1	92185511	92186963	 element 315 	 negative 
2122	>Mouse	mm9	chr4	141092676	141093774	 element 316 	 negative 
2123	>Mouse	mm9	chr4	154608788	154610276	 element 318 	 positive  
2124	>Mouse	mm9	chr2	30509784	30511968	 element 320 	 negative 
2125	>Mouse	mm9	chr16	18554261	18557730	 element 321 	 positive  
2126	>Mouse	mm9	chr8	124191855	124194841	 element 323 	 positive  
2127	>Mouse	mm9	chr19	47982949	47985086	 element 324 	 positive  
2128	>Mouse	mm9	chr15	85336360	85340036	 element 325 	 positive  
2129	>Mouse	mm9	chr5	113580972	113583248	 element 329 	 positive  
2130	>Mouse	mm9	chr4	107274653	107277218	 element 330 	 negative 
2131	>Mouse	mm9	chr4	132672507	132674339	 element 334 	 negative 
2132	>Mouse	mm9	chr8	123806947	123808321	 element 335 	 negative 
2133	>Mouse	mm9	chr12	88151548	88154251	 element 336 	 negative 
2134	>Mouse	mm9	chr2	28379879	28382466	 element 337 	 positive  
2135	>Mouse	mm9	chr8	124189098	124190018	 element 338 	 negative 
2136	>Mouse	mm9	chr11	116180317	116181309	 element 339 	 negative 
2137	>Mouse	mm9	chr14	35007307	35009236	 element 340 	 positive  
2138	>Mouse	mm9	chr9	106285326	106287994	 element 342 	 negative 
2139	>Mouse	mm9	chr2	166178365	166180321	 element 343 	 negative 
2140	>Mouse	mm9	chr2	153386026	153387676	 element 346 	 negative 
2141	>Mouse	mm9	chr9	106319282	106321124	 element 362 	 negative 
2142	>Mouse	mm9	chr3	52205048	52206052	 element 366 	 negative 
2143	>Mouse	mm9	chr2	167395381	167396743	 element 368 	 negative 
2144	>Mouse	mm9	chr5	120271992	120274249	 element 370 	 negative 
2145	>Mouse	mm9	chr4	89054899	89060474	 element 371 	 negative 
2146	>Mouse	mm9	chr4	89059942	89066758	 element 372 	 negative 
2147	>Mouse	mm9	chr4	89066522	89073392	 element 373 	 negative 
2148	>Mouse	mm9	chr4	89072503	89077616	 element 374 	 negative 
2149	>Mouse	mm9	chr4	89077296	89083848	 element 375 	 negative 
2150	>Mouse	mm9	chr4	89083402	89087829	 element 376 	 negative 
2151	>Mouse	mm9	chr4	89092028	89098985	 element 377 	 negative 
2152	>Mouse	mm9	chr4	89098407	89106169	 element 378 	 negative 
2153	>Mouse	mm9	chr4	89105875	89113247	 element 379 	 negative 
2154	>Mouse	mm9	chr4	89112773	89119591	 element 380 	 negative 
2155	>Mouse	mm9	chr4	89118823	89122232	 element 381 	 negative 
2156	>Mouse	mm9	chr16	15054543	15055683	 element 382 	 negative 
2157	>Mouse	mm9	chr16	15194506	15196209	 element 383 	 positive  
2158	>Mouse	mm9	chr14	46563515	46564802	 element 384 	 positive  
2159	>Mouse	mm9	chr14	46843672	46844634	 element 385 	 negative 
2160	>Mouse	mm9	chr14	46867125	46868803	 element 386 	 negative 
2161	>Mouse	mm9	chr14	47230345	47231452	 element 387 	 positive  
2162	>Mouse	mm9	chr5	19999592	20000707	 element 389 	 positive  
2163	>Mouse	mm9	chr5	20455841	20456804	 element 390 	 negative 
2164	>Mouse	mm9	chr5	21001718	21003173	 element 391 	 negative 
2165	>Mouse	mm9	chr5	24236372	24237661	 element 394 	 positive  
2166	>Mouse	mm9	chr5	93426293	93427320	 element 397 	 positive  
2167	>Mouse	mm9	chr6	4433463	4435322	 element 398 	 positive  
2168	>Mouse	mm9	chr6	4438993	4440635	 element 399 	 negative 
2169	>Mouse	mm9	chr6	4503537	4505066	 element 400 	 positive  
2170	>Mouse	mm9	chr6	50760699	50761820	 element 401 	 negative 
2171	>Mouse	mm9	chr6	50771118	50773588	 element 402 	 positive  
2172	>Mouse	mm9	chr6	50874547	50876236	 element 403 	 positive  
2173	>Mouse	mm9	chr6	50906955	50908237	 element 404 	 positive  
2174	>Mouse	mm9	chr6	50931070	50932329	 element 405 	 positive  
2175	>Mouse	mm9	chr6	50933966	50934809	 element 406 	 positive  
2176	>Mouse	mm9	chr6	51001771	51003272	 element 407 	 positive  
2177	>Mouse	mm9	chr6	51054234	51055194	 element 408 	 negative 
2178	>Mouse	mm9	chr6	51122426	51123472	 element 409 	 negative 
2179	>Mouse	mm9	chr6	51283773	51284475	 element 410 	 negative 
2180	>Mouse	mm9	chr6	51311842	51312695	 element 411 	 negative 
2181	>Mouse	mm9	chr6	51807234	51808613	 element 412 	 positive  
2182	>Mouse	mm9	chr14	22672416	22672907	 element 413 	 negative 
2183	>Mouse	mm9	chr14	22932437	22935173	 element 414 	 positive  
2184	>Mouse	mm9	chr14	24305235	24305824	 element 415 	 negative 
2185	>Mouse	mm9	chr14	24313046	24314033	 element 416 	 negative 
2186	>Mouse	mm9	chr14	24339368	24340820	 element 417 	 positive  
2187	>Mouse	mm9	chr2	4218373	4222502	 element 418 	 positive  
2188	>Mouse	mm9	chr2	4269384	4270399	 element 419 	 positive  
2189	>Mouse	mm9	chr2	4282954	4283735	 element 420 	 positive  
2190	>Mouse	mm9	chr2	4477190	4478921	 element 422 	 positive  
2191	>Mouse	mm9	chr2	4508631	4509808	 element 423 	 positive  
2192	>Mouse	mm9	chr2	4803690	4804809	 element 424 	 negative 
2193	>Mouse	mm9	chr5	38209891	38210884	 element 425 	 positive  
2194	>Mouse	mm9	chr5	38216908	38220459	 element 426 	 positive  
2195	>Mouse	mm9	chr5	38292345	38293732	 element 427 	 positive  
2196	>Mouse	mm9	chr5	38308981	38309833	 element 428 	 positive  
2197	>Mouse	mm9	chr5	38358862	38360435	 element 429 	 positive  
2198	>Mouse	mm9	chr1	194615787	194617278	 element 430 	 negative 
2199	>Mouse	mm9	chr1	194677834	194678651	 element 433 	 negative 
2200	>Mouse	mm9	chr3	121656460	121657309	 element 434 	 negative 
2201	>Mouse	mm9	chr3	121750389	121752165	 element 435 	 positive  
2202	>Mouse	mm9	chr3	121995833	121997185	 element 436 	 negative 
2203	>Mouse	mm9	chr11	87994050	87995154	 element 438 	 negative 
